sample_id,idx,question,category,difficulty,macro_family,model_answer,correct_answer_letter,correct,a_shap,t_shap,uc_audio_l1,mi_audio_l1,uc_text_l1,mi_text_l1,uc_audio_sum,mi_audio_sum,uc_text_sum,mi_text_sum,base_ucmi,uc_stem_drums,mi_stem_drums,uc_stem_bass,mi_stem_bass,uc_stem_other,mi_stem_other,uc_stem_vocals,mi_stem_vocals,uc_time_seg0,mi_time_seg0,uc_time_seg1,mi_time_seg1,uc_time_seg2,mi_time_seg2,uc_time_seg3,mi_time_seg3,uc_time_seg4,mi_time_seg4,uc_time_seg5,mi_time_seg5,uc_time_seg6,mi_time_seg6,uc_time_seg7,mi_time_seg7
q10_1093606,9,What effect is applied to the vocals in this track?,Sound Texture,Low,percettiva,A,A,True,0.2619047619047619,0.738095238095238,0.3897013639697194,1.5047877337136255,2.563335154252633,1.2589199433558402,-0.028233858119624464,1.3281457015192635,-0.4830564867618451,1.195893155251849,,-0.20896761104467193,0.3261200377260017,0.04381111075111499,0.01283099189984211,0.01886063486064481,-0.08832101609718102,0.11806200731328766,1.0775156879906007,0.09528780448147267,0.07615388238078605,-0.04479615438240561,0.08416823523087086,0.13065866991567684,0.037250430612919994,-0.05106317414480807,0.1774053709748687,0.0,0.14089458545996938,0.036748158865359044,0.09077339235739526,-0.08083028514462993,0.22866663032434537,-0.11423887771028943,0.4928331741781079
q110_1336202,109,Which piano technique is used during this part of the song?,Performance,Medium,analitica,A,A,True,0.5206422018348624,0.47935779816513757,0.08435393357192238,1.235089834040652,1.7003857868884853,1.3045196045580556,0.07698923453715727,0.8708553240531369,0.45809955003884373,0.9887123230509315,,0.019410273060674083,-0.07545304900461383,0.0097653452883876,-0.08905831440348093,0.05149596570547814,1.0529725790468945,-0.003682349517382555,-0.01760589158566277,-0.09453631730861428,-0.023226941472854416,-0.003553681353636994,0.13213283038624485,0.030144744432334017,0.157897036794211,0.0,0.04706917207090496,0.03359342305872085,0.0858638079312842,0.050038934953969154,0.11575907773010878,0.030265587663484667,0.21811098435484444,0.03103654309089987,0.13724935625839307
q111_1336202,110,What could this music be used for?,Functional Context,Low,unknown,A,A,True,0.6098484848484849,0.3901515151515152,0.20350115893944548,1.5269522428577644,1.9925845199841188,0.891415072044591,0.11658095623025089,1.4289629837072908,1.1473004369916668,-0.38507682866782256,,-0.003241230256799203,-0.0048664090992266915,0.006650171534018003,-0.044128220476010165,0.15339088605083018,1.450418900314288,-0.04021887109779809,0.027538712968239575,-0.010396081673934635,0.09425182464864347,-0.024076898487619333,0.1399293252925762,-0.015536026742602925,0.12154919224930508,-0.059027877666815366,0.12048103709833441,0.0,0.14500640183920963,0.02825540637518955,0.19799597840875618,0.0725763402805024,0.23598378450397145,0.12478609414553117,0.3737654396664941
q112_1336202,111,Which instrument is used to create contrast?,Instrumentation,Medium,percettiva,A,A,True,0.35178571428571426,0.6482142857142856,0.39472767821445104,0.6868987725495448,1.0300683918436346,1.0178756136698206,0.2505966600649366,0.24473029327662935,0.5408736925915681,0.9642116492369764,,0.018429860829604218,0.07931711268858767,0.07028818938759526,-0.03052653152178962,0.23394411892249434,-0.1905577081146681,-0.07206550907475724,0.3864974202244994,0.1812279796030555,0.006030505786793469,0.07448314371100198,0.12183739677858614,0.01637738542671895,0.0,-0.06927939991582381,0.27950506099796096,-0.014311958255997868,0.004821121081396852,0.015162412363730834,-0.1022761390084731,-0.010059046550611066,0.04907294933668179,0.056996143682862044,-0.11426060169631677
q113_1327741,112,Which country do you think the music is from?,Historical and Cultural Context,Low,knowledge,A,A,True,0.5261489698890649,0.47385103011093505,1.4020556505059494,2.0292861391238737,1.4396205342814343,1.7102872666353652,-0.4015957178618512,0.08975790540267725,1.1190323164640097,1.6329725192371318,,0.0,0.4526813220591306,0.3469617799211804,0.12012062703978185,0.15326818640086873,0.48672007316436317,-0.9018256841839003,-0.9697641168605983,-0.2809418674259479,0.2507952319032044,0.06859040899073415,0.19143854470670832,-0.09038666581014676,0.05514602057684997,-0.04179930683067736,-0.025395991073253674,0.07191151677103452,-0.24299204366479651,0.02868894686739583,-0.0187230582245521,0.05283357525664324,6.723392258156657e-05,-0.21049232568088694,-0.12057803274406467
q114_1327741,113,What kind of scale is used in the guitar motif?,Melody,High,analitica,B,A,False,0.5395894428152492,0.4604105571847507,0.6414416851239223,0.5336037097290396,1.284975398496237,0.5334384958645787,-0.4890057104276737,-0.2543133551805594,0.2383750032354065,0.2576448702704661,,-0.33066165024928745,0.05629168308969999,0.06272443304952367,-0.04166848543258071,0.01349355429860058,-0.3522900470222188,-0.23456204752651055,0.08335349418454006,-0.40006059760405843,-0.007649010740503746,0.0379009211685127,-0.014977148120310063,0.015657225501213307,-0.0038943205643407162,-0.005355832042011989,-0.0817087718908128,-0.06100048697859816,-0.12679241484518894,0.03137450179971218,-0.026085980177658966,0.026899824907413203,-0.09322403136669738,-0.13442126717985656,0.10001832252495321
q115_1327741,114,Which piano technique predominantly is used during the accompaniment?,Musical Texture,Medium,percettiva,D,A,False,0.4261954261954262,0.5738045738045737,0.4869023679999229,1.0014698576945797,2.2713729347029026,0.5779776503060959,-0.4587574653008928,-0.6108863843234977,0.10495578242823284,-0.10553713369479131,,0.014072451349515049,-0.18473809201026892,-0.06962793583422651,0.19529173668554098,-0.036902454529291695,-0.059893827457122815,-0.36629952628688967,-0.561546201541647,-0.18513868377294834,-0.2799073584204854,0.0,0.0008691984342341294,-0.030354586358049093,0.00036625247287448703,-0.07406460168576508,-0.057914820657439504,-0.017401738408198593,-0.09707003713495618,-0.020799527452006743,-0.09587380768453796,-0.017162907490117257,-0.056686970112091645,-0.11383542013380772,-0.024668841221095746
q116_1162034,115,What type of harmonic progression predominates in the song?,Harmony,High,analitica,A,A,True,0.33974358974358976,0.6602564102564102,0.4208913291866574,0.5760521915121803,2.031845603992742,0.4669584016785908,0.2997160977075898,0.39930133088702435,-0.06501708768533028,-0.1326152292870655,,0.015331321118639909,0.11725180337715996,0.24613422665127424,0.044808589434524884,0.09883816567720942,0.3256163683879175,-0.06058761573953382,-0.088375430312578,0.0008247176175931945,0.10806393774812989,0.020317726909025145,0.16693634644950575,0.03315124985871224,0.015127147790993707,0.10432148562906335,0.04387913241474804,0.0094008129658106,0.04678525980165441,0.0,-0.016098266501197177,0.0484778177083235,0.053342602697360866,0.0832222870190617,-0.018734829514171117
q117_1162034,116,There is a motif that is constantly repeated throughout the solo. Do you know which one?,Melody,High,analitica,D,A,False,0.3451957295373666,0.6548042704626335,0.2718242128739042,0.5139144510792066,1.0178081122610307,0.48256914760078456,-0.09756532334054646,0.36736442564753,0.8224540467271261,0.06185889141338574,,0.07403014409164091,0.08857105490445175,-0.10431556006125853,0.07965384890759832,-0.08037920804596678,0.27241453455131825,0.013099300675037942,-0.07327501271583833,-0.02920000744179143,0.16141438163710511,-0.05729943198061329,0.1346684436834672,0.0,0.02160391396116889,1.1170478988291321e-05,0.014295522816303249,-0.02138023810358715,0.0512070413713583,0.008636512584330664,0.017689027237214817,-0.028497932977268096,-0.04097038533339824,0.030164604099394542,0.007456480274310728
q118_1162034,117,What kind of jazz ensemble plays the song?,Instrumentation,Low,percettiva,B,A,False,0.5225988700564972,0.4774011299435028,0.395296747428575,0.6371949158834858,0.9906719152253309,0.9117870758347747,0.29978265793259273,0.3475191823617095,0.06070877955295534,0.3704306768264572,,-0.04775704474799114,0.4428086449597647,0.140320754615677,0.04954840416283292,0.20721894806490684,-0.11108022481792856,0.0,-0.03375764194295957,0.014894558828616164,0.038947406481809346,0.02897629902158122,0.019551493224328264,0.011999652078995896,0.03506265921877105,0.036362525238390314,0.12340379795017539,0.02831033324535952,0.033190672751021964,0.019082092255470046,0.10590187098816828,0.09953295649726754,-0.01672411922086621,0.06062424076691201,0.0081854009683014
q119_1227239,118,What impression does the singer aim to create with her singing style?,Mood and Expression,Low,knowledge,A,A,True,0.21194029850746265,0.7880597014925372,0.532810523900598,0.9037846463569053,3.9284913656443163,1.2713477968063214,0.009602090856712764,0.07855708961352387,3.5735906003855216,0.7882556145126088,,0.11251549127791399,0.0026672530680645207,0.0693563651083236,-0.2596818674118803,0.08933445099241781,-0.15293191095981035,-0.26160421652194266,0.48850361491715,0.1887736475834774,0.0,0.01743726053153352,-0.11102232205763723,0.0968687617921316,0.09212691424199104,-0.057653671145821525,0.17225658188175985,-0.047224545821661676,-0.05802177756791541,-0.1661795230986155,0.161698032918637,-0.05440784348790887,0.06912416072816553,0.03198800450357784,-0.24760450053147687
q11_1093606,10,What note of the chords does the bass play during the verse?,Harmony,High,analitica,B,A,False,0.28975265017667845,0.7102473498233215,0.323098994573603,0.4347029570659128,1.5148862254772812,0.7924764868811328,0.02546784535202861,0.4347029570659128,1.012183543967337,0.23963872129254252,,-0.11671389072975852,0.19155106136385408,0.0,0.05757151515897853,0.17428341996281582,0.022077322248525197,-0.03210168388102869,0.16350305829455494,0.08200609124249454,0.055302873063668094,0.02970299388449233,0.001314288037078868,-0.019480438859288577,-0.0338543778976398,0.0269578284388711,-0.0048405036342627356,-0.014735913986891367,0.15419566088212305,-0.021580510982418533,0.10435356665462013,0.0007118344274663069,0.06762223366978748,-0.05811403881269723,0.09060921629053767
q120_1227239,119,There is a chord that is out of key. Do you know which one?,Harmony,Medium,analitica,C,A,False,0.4015151515151515,0.5984848484848485,0.5498027428487249,0.44964019196691807,0.8656636236144368,0.34207303886266244,-0.29115125387138974,0.29148581000409757,0.10988986368631479,0.11944495310369319,,0.11035009378172328,-0.07907719098141025,0.018975650706944323,0.0,-0.12163496785057776,0.21783554210785527,-0.2988420305094796,0.15272745887765254,0.05588169950103346,-0.01167370728842422,-0.039683323196733164,0.04069215911057462,0.017341690474362473,-0.022458168950531404,-0.02842880645671933,0.04644536504725667,-0.1168733567361917,0.05657458420193011,-0.10608571740997055,0.06713827503052879,-0.05930900302934651,0.07167906650374926,-0.013994437017824397,0.04308823634901373
q121_1227239,120,Which instrument stands out at the front of the mix?,Instrumentation,Low,percettiva,A,A,True,0.47527812113720647,0.5247218788627935,0.43282843308741525,2.4387866974953605,3.5224547781113174,1.9609126766938378,0.2193310590468701,1.5990584193843582,2.130939125628166,1.9609126766938378,,0.061317902665403,-0.25602962772797644,0.07407278664952373,-0.16383451132752475,0.19068905675221595,0.39390037666212036,-0.10674868702027256,1.625022181777739,0.18163318429762204,-0.13168293129807576,0.01899473081083368,-0.12755499585021257,0.09300731727193126,0.21576982739546902,-0.03730999632327372,0.3974160077107899,-0.008323401634138076,0.17236924879293186,-0.11596754690687046,0.4321521001693539,0.0007800159090817702,0.3836096777794338,0.0865167556216836,0.256979484684668
q122_114772,121,What is the main part of this song?,Structure,Medium,analitica,A,A,True,0.6740654205607476,0.3259345794392524,0.6928852440246798,2.5968173267481145,1.026889716938296,1.3747973400999196,0.01759570361394025,1.9418132133038888,-0.5772653607808658,0.19208653460955727,,-0.32080556970386964,0.07281088485142415,0.15906003519623146,-0.22175028471087854,0.19618043862307852,2.1965043851745776,-0.01683920050150009,-0.10575177201123437,0.062180189926677565,0.3057709087829555,-0.04050165317658069,0.4881784293893906,-0.008241128507470982,0.5007775021591042,-0.007459288122835941,0.2277647746905031,0.00317446449519029,0.16177459930491367,-0.058945021266359116,0.18495946956909906,-0.028247109090610005,0.057960457229724684,0.09563524935592913,0.014627072178198197
q123_114772,122,How would you describe the comping style of the double bass?,Harmony,Medium,analitica,A,A,True,0.27180232558139533,0.7281976744186047,0.629544211447911,0.7508924165068834,3.889738271585424,1.076735433823284,-0.22259559850971436,-0.03863185427548077,1.5641387818454064,0.0222483633386705,,-0.2908375627181392,0.24854333360288816,0.2034743064690983,0.10758694751281317,-0.13523234226067346,-0.3947621353911821,0.0,0.0,0.0021961856150903014,0.015065428686345299,-0.08523183485523618,0.04214411335172684,-0.07026233367900936,0.05090875848728304,-0.027364744386343086,-0.04110748148888497,-0.01073219862169339,-0.07810281084909437,-0.06972184183646073,-0.009302363993802534,-0.05894382096678966,-0.014387914192839482,0.09746499022072777,-0.0038495842762145682
q124_114772,123,What effect does the piano aim to create when playing the pedal point?,Musical Texture,Low,percettiva,C,A,False,0.11329588014981273,0.8867041198501873,0.2945480830713595,0.9090044116314175,4.144231652471541,1.7804423489695425,0.2620497513974041,-0.21678686366562244,3.9177222695403393,0.22953024766653018,,0.2350936763702164,-0.4762309071871066,-0.003819542784796886,-0.08666473046141343,0.04320524086416539,0.3461087739828976,-0.0124296230521808,0.0,0.10411118743465693,-0.17102423560084362,-0.021820869094655405,0.03753623420882754,0.025566428729973348,0.009229304277124081,0.02004268996440523,0.013990358035050172,0.0036118898809321294,0.042208307267876916,0.012689611007676382,-0.046336773792294804,0.060026222547739025,-0.0581345830527862,0.057822590926676444,-0.04425547500857651
q125_187621,124,What is the main purpose of this song?,Functional Context,Low,unknown,A,A,True,0.7895238095238095,0.21047619047619048,0.6338544242048524,3.512185643659282,0.9526633941757985,1.3443456769205069,-0.02042426016493154,0.19987648330414692,0.4027868243121351,-1.212040066994406,,0.07033360148499695,1.8560310634817145,0.2363814805349635,-0.5602758693990252,-0.09430228721234848,-0.9690512526097552,-0.2328370549725435,-0.1268274581687871,0.07233359489553838,-0.35690200153986523,0.05439104788595178,0.4381607741766582,-0.025991255103580604,0.24876427583065996,0.08812381597007574,0.2035817030070983,0.05355070697169073,-0.01658754879250038,-0.23461312019904704,-0.12940386787506702,-0.028219050585560526,-0.07880936062685366,0.0,-0.10892749087598323
q126_187621,125,What emotion is mainly conveyed in this song?,Mood and Expression,Low,knowledge,A,A,True,0.6220858895705521,0.37791411042944784,0.9164392486608024,5.36669615574988,2.5271170105701497,2.0963433031507828,0.18467133943428338,1.0778737781723482,1.577102235824924,-1.2586365351016697,,0.19544110435464548,1.483370134373375,0.1797051048616943,0.0,0.17540908483120315,1.7389148325877388,-0.3658839546132595,-2.144411188788766,0.15911188326863307,0.5912485851956306,0.08813374813268773,0.23961385036630414,-0.08608328060121288,-0.6220845404490798,0.01726075467951703,0.09394825071591117,0.030658454776966847,0.31198535242491804,0.0,0.3536054302892127,0.050860180754048384,0.2720401191405239,-0.07527040157635681,-0.16248326951107256
q127_187621,126,Which instrumental section give this tune its unique sound?,Instrumentation,Low,percettiva,A,A,True,0.739454094292804,0.260545905707196,0.5517862004014304,2.9457327126304595,0.6892991410638362,1.3814209700499755,0.41549692893930357,2.902419259339933,0.3328647198199286,1.252976094908082,,0.19317631351390005,1.7974861415155532,0.26663401664971587,-0.021656726645263094,0.023831234506751037,1.0459896234443051,-0.06814463573106344,0.08060022102533813,0.11187618299853565,0.23584460394866175,0.1070971637223121,0.51131553858658,0.0645249983490584,0.35870503931966136,0.09218157087483413,0.45316698783004394,0.053431039343861494,0.6984091554764411,0.025010937244379257,0.4765097136706329,0.0,0.004480017893917054,-0.03862496359367752,0.1639882026139955
q128_332470,127,Why would you say this is a rumba?,Metre and Rhythm,Medium,percettiva,A,A,True,0.097323600973236,0.902676399026764,0.3499543316850551,0.7961026374581763,1.8065575960587614,1.5561266674152647,0.30063944838329915,0.09027374136622766,1.8065575960587614,1.5561266674152647,,0.25054378738799166,0.25893304782832033,0.02256864300463775,0.07505005687816516,0.052184459641547734,-0.3529144480459743,-0.024657441650877972,0.10920508470571648,0.09142897686181703,-0.10872599088689953,0.030930337188795436,0.05448334965830684,0.0,0.010059832914102722,0.06399891973575236,0.03901037635888312,-0.011584196099095409,-0.0005097968209930165,0.03509967565094269,0.016374447573710427,0.002992190617652154,0.024679346843834632,0.08777354442743492,0.05490217572528246
q129_332470,128,Which country do you think this music is from?,Historical and Cultural Context,Low,knowledge,A,A,True,0.7186311787072243,0.28136882129277563,0.39437986082688936,0.8480004427056965,2.0064973928778476,1.5172439671330913,0.25186625750647484,0.7566175314778308,2.0064973928778476,0.15613548533311825,,0.1890655406379056,0.3245230523308507,-0.03753657597808159,-0.04569145561393289,0.1340575185287765,0.4739390063602951,-0.033720225682125696,0.003846928400617816,-0.028733287069919847,-0.08450054166497556,0.022204381329609064,-0.023280350015532685,0.050092849513290114,0.2680322182711621,0.08388782379118995,0.06792081067010308,0.053652566591648736,0.22404080037484878,-0.02199233911523871,0.11328911341192703,0.0169834934145864,0.0380301866710136,0.07577076905130915,0.15308529375928445
q12_1093606,11,What instrument plays the lead sound in the introduction?,Instrumentation,Low,percettiva,A,A,True,0.657556270096463,0.34244372990353694,0.4205317474239114,2.655623320339004,1.421658167987343,1.3492625627868713,-0.2963976145837257,-0.2455536116749898,0.6102369291087898,-1.3421571214552426,,-0.17135453106736098,0.7144677290028327,0.06206706642009284,0.14215078812490595,-0.16248462363421945,-1.450588466006997,-0.024625526302238132,0.34841633720426846,-0.042483631025621325,-0.7405301671048474,-0.005325930494123471,0.25225640630106166,0.09779500186565496,-0.11988443073218634,-0.06364166248911174,0.21451881408478493,-0.021553099221124476,0.21518527612934146,0.010173887065492014,-0.1461702017903333,-0.1199524103829249,-0.029685033482326012,-0.15140976990196675,0.10875572491951499
q130_332470,129,What intervals create dissonance in the background guitar?,Melody,Medium,analitica,B,A,False,0.10849056603773585,0.8915094339622641,0.504629518489026,0.09877916782088116,2.0393948024174837,0.4835949569126385,-0.0034037683467079555,0.029760137990459117,2.0072185346408413,-0.25263389328226193,,0.24351168020362424,-0.03450951491521102,0.007101194867534809,0.00927815515732332,-0.2529948472923285,0.05041410376833021,-0.0010217961255384739,0.00457739398001661,0.01873570788524738,0.027628402670151375,-0.027798569870601954,-0.04651169414747644,-0.04036759650270958,0.018754799210422286,0.019242572239490913,0.02330577706424618,0.025320667274182636,0.021631990734398004,-0.0007330363235178621,-0.024422149460254804,0.00759716877280054,-0.019616230625216766,-0.005400681821600042,0.028989242544189275
q131_182074,130,What technique does this introduction aim to recreate?,Sound Texture,Low,percettiva,B,A,False,0.6145510835913313,0.38544891640866874,0.3879442513054928,0.6309379191638795,1.8609262815221992,1.048801599194887,0.2263496571491311,-0.03477461664970073,-1.4099694056652572,0.7715243038519198,,0.12087935294024804,-0.2499731369287635,0.18313798411550353,-0.006783305239265319,-0.08079729707818084,0.2980816512570894,0.003129617171560385,-0.0760998257387613,0.03834911871858049,0.03485513347873087,0.05597024994964556,0.1118617972697825,0.03198048062010606,0.1383123365534826,0.054655016005810256,0.05022786754241175,0.01566940655851883,-0.09629531261873356,-0.021693815436722882,0.09533142121299513,0.008115893835777106,-0.026184886684844803,0.04330330689741569,-0.3428829734035252
q132_182074,131,What gives the drums their unique house jazz sound?,Instrumentation,Medium,percettiva,A,A,True,0.18543046357615892,0.8145695364238411,0.7361079109907424,1.7579399296067504,3.14985255501883,2.935900363205619,-0.12592415449523348,0.8281328061304621,0.9685311211693568,0.2671754459429384,,-0.03892049744252211,0.8893769940477501,0.2651844327869912,-0.4649035617381442,-0.39209553530046576,0.360339386477794,0.039907445460763157,0.04331998734306216,-0.008036745292978702,0.10846462408748628,0.0,0.0,-0.04600445635491918,0.004402021544837126,-0.05603152538793568,-0.016561990671664528,0.004815308728427864,0.05922743371573401,-0.045223298413608524,0.12145936508434885,-0.025844353857415764,0.2371292879354477,0.050400916083196495,0.3140120644342726
q133_182074,132,"What might be a reason this song is called ""Scattered Knowledge""?",Sound Texture,Low,percettiva,A,A,True,0.2566539923954373,0.7433460076045627,0.8478147900663052,0.7566812778797314,2.2088934743188173,1.307741305242529,-0.25620854438987917,-0.23249385626382071,2.088353533357243,1.1101410161161511,,-0.14837365024494922,0.03923104962842898,0.2633436417637787,-0.45962976176561715,-0.40363801698314294,0.22286266117952636,0.03245948107443432,-0.03495780530615891,-0.02857731449222147,-0.01701439323271776,0.0,-0.06019344910431068,-0.05925054606628498,-0.06377253630421087,-0.06568768031296893,-0.06135596056111615,-0.02612513951361272,0.014057693201141391,-0.06801969781526412,-0.05750358666445632,-0.024751807338338316,-0.006206737316544392,0.01620364114881142,0.019495113718394044
