mode,sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,component,layer_start,layer_end,correct_answer,baseline_pred,knockout_pred,baseline_correct,knockout_correct,baseline_pred_source_index,knockout_pred_source_index,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_input_tokens,baseline_logit_A,knockout_logit_A,delta_logit_A,baseline_prob_A,knockout_prob_A,delta_prob_A,baseline_logit_B,knockout_logit_B,delta_logit_B,baseline_prob_B,knockout_prob_B,delta_prob_B,baseline_logit_C,knockout_logit_C,delta_logit_C,baseline_prob_C,knockout_prob_C,delta_prob_C,baseline_logit_D,knockout_logit_D,delta_logit_D,baseline_prob_D,knockout_prob_D,delta_prob_D,delta_prob_correct,delta_logit_correct,delta_prob_baseline_pred,delta_logit_baseline_pred,pred_changed,elapsed_sec_so_far
decision_logits,92,0,q93_8559,0,ABDC,question,4,6,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,14.392
decision_logits,92,0,q93_8559,0,ABDC,question,6,8,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,14.956
decision_logits,92,0,q93_8559,0,ABDC,question,8,10,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,15.519
decision_logits,92,0,q93_8559,0,ABDC,question,10,12,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.005710669322417837,-0.0007264148912194957,23.125,23.125,0.0,0.009365902266016675,0.008308974835841495,-0.0010569274301751794,27.75,27.875,0.125,0.9553480035552416,0.9603869115551457,0.00503890799990403,24.25,24.25,0.0,0.02884900996510413,0.025593444286594904,-0.0032555656785092264,-0.0007264148912194957,0.0,0.00503890799990403,0.125,0,16.084
decision_logits,92,0,q93_8559,0,ABDC,question,12,14,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,16.649
decision_logits,92,0,q93_8559,0,ABDC,question,14,16,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.006437084213637333,0.0,23.125,23.25,0.125,0.009365902266016675,0.009365902266016675,0.0,27.75,27.875,0.125,0.9553480035552416,0.9553480035552416,0.0,24.25,24.375,0.125,0.02884900996510413,0.02884900996510413,0.0,0.0,0.125,0.0,0.125,0,17.213
decision_logits,92,0,q93_8559,0,ABDC,question,16,18,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.005685006890563536,-0.0007520773230737963,23.125,23.25,0.125,0.009365902266016675,0.009372991784548897,7.089518532222422e-06,27.75,27.875,0.125,0.9553480035552416,0.9560711541053496,0.0007231505501079649,24.25,24.375,0.125,0.02884900996510413,0.028870847219537803,2.1837254433672293e-05,-0.0007520773230737963,0.0,0.0007231505501079649,0.125,0,17.776
decision_logits,92,0,q93_8559,0,ABDC,question,18,20,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.004482892064836825,-0.001954192148800508,23.125,23.375,0.25,0.009365902266016675,0.007391039501549292,-0.0019748627644673826,27.75,28.25,0.5,0.9553480035552416,0.9680351400631293,0.012687136507887664,24.25,24.375,0.125,0.02884900996510413,0.02009092837048444,-0.008758081594619691,-0.001954192148800508,0.125,0.012687136507887664,0.5,0,18.341
decision_logits,92,0,q93_8559,0,ABDC,question,20,22,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.0057043584358299725,-0.0007327257778073602,23.125,23.375,0.25,0.009365902266016675,0.009404897088850587,3.8994822833912646e-05,27.75,28.0,0.25,0.9553480035552416,0.9593255836201694,0.003977580064927766,24.25,24.375,0.125,0.02884900996510413,0.025565160855149927,-0.003283849109954204,-0.0007327257778073602,0.125,0.003977580064927766,0.25,0,18.906
decision_logits,92,0,q93_8559,0,ABDC,question,22,24,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.005710669322417837,-0.0007264148912194957,23.125,23.25,0.125,0.009365902266016675,0.008308974835841495,-0.0010569274301751794,27.75,28.0,0.25,0.9553480035552416,0.9603869115551457,0.00503890799990403,24.25,24.375,0.125,0.02884900996510413,0.025593444286594904,-0.0032555656785092264,-0.0007264148912194957,0.125,0.00503890799990403,0.25,0,19.47
decision_logits,92,0,q93_8559,0,ABDC,question,24,26,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.005710669322417837,-0.0007264148912194957,23.125,23.25,0.125,0.009365902266016675,0.008308974835841495,-0.0010569274301751794,27.75,28.0,0.25,0.9553480035552416,0.9603869115551457,0.00503890799990403,24.25,24.375,0.125,0.02884900996510413,0.025593444286594904,-0.0032555656785092264,-0.0007264148912194957,0.125,0.00503890799990403,0.25,0,20.033
decision_logits,92,0,q93_8559,0,ABDC,question,26,28,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,20.599
decision_logits,92,0,q93_8559,0,ABDC,options,0,2,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.006458979171446282,2.1894957808949074e-05,23.125,23.25,0.125,0.009365902266016675,0.009397759241652122,3.1856975635447676e-05,27.75,27.875,0.125,0.9553480035552416,0.9585975034120854,0.0032494998568437516,24.25,24.25,0.0,0.02884900996510413,0.025545758174816025,-0.003303251790288106,2.1894957808949074e-05,0.125,0.0032494998568437516,0.125,0,21.166
decision_logits,92,0,q93_8559,0,ABDC,options,2,4,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.005710669322417837,-0.0007264148912194957,23.125,23.25,0.125,0.009365902266016675,0.008308974835841495,-0.0010569274301751794,27.75,28.0,0.25,0.9553480035552416,0.9603869115551457,0.00503890799990403,24.25,24.375,0.125,0.02884900996510413,0.025593444286594904,-0.0032555656785092264,-0.0007264148912194957,0.125,0.00503890799990403,0.25,0,21.731
decision_logits,92,0,q93_8559,0,ABDC,options,4,6,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.0057043584358299725,-0.0007327257778073602,23.125,23.25,0.125,0.009365902266016675,0.009404897088850587,3.8994822833912646e-05,27.75,27.875,0.125,0.9553480035552416,0.9593255836201694,0.003977580064927766,24.25,24.25,0.0,0.02884900996510413,0.025565160855149927,-0.003283849109954204,-0.0007327257778073602,0.0,0.003977580064927766,0.125,0,22.297
decision_logits,92,0,q93_8559,0,ABDC,options,6,8,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.006437084213637333,0.0,23.125,23.25,0.125,0.009365902266016675,0.009365902266016675,0.0,27.75,27.875,0.125,0.9553480035552416,0.9553480035552416,0.0,24.25,24.375,0.125,0.02884900996510413,0.02884900996510413,0.0,0.0,0.125,0.0,0.125,0,22.865
decision_logits,92,0,q93_8559,0,ABDC,options,8,10,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.00642906681116447,-8.017402472863117e-06,23.125,23.375,0.25,0.009365902266016675,0.010599739202319105,0.00123383693630243,27.75,27.875,0.125,0.9553480035552416,0.9541581155264472,-0.0011898880287943836,24.25,24.375,0.125,0.02884900996510413,0.028813078460069,-3.5931505035131234e-05,-8.017402472863117e-06,0.125,-0.0011898880287943836,0.125,0,23.432
decision_logits,92,0,q93_8559,0,ABDC,options,10,12,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.006437084213637333,0.0,23.125,23.125,0.0,0.009365902266016675,0.009365902266016675,0.0,27.75,27.75,0.0,0.9553480035552416,0.9553480035552416,0.0,24.25,24.25,0.0,0.02884900996510413,0.02884900996510413,0.0,0.0,0.0,0.0,0.0,0,23.992
decision_logits,92,0,q93_8559,0,ABDC,options,12,14,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.00642906681116447,-8.017402472863117e-06,23.125,23.25,0.125,0.009365902266016675,0.010599739202319105,0.00123383693630243,27.75,27.75,0.0,0.9553480035552416,0.9541581155264472,-0.0011898880287943836,24.25,24.25,0.0,0.02884900996510413,0.028813078460069,-3.5931505035131234e-05,-8.017402472863117e-06,0.0,-0.0011898880287943836,0.0,0,24.559
decision_logits,92,0,q93_8559,0,ABDC,options,14,16,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.006437084213637333,0.0,23.125,23.25,0.125,0.009365902266016675,0.009365902266016675,0.0,27.75,27.875,0.125,0.9553480035552416,0.9553480035552416,0.0,24.25,24.375,0.125,0.02884900996510413,0.02884900996510413,0.0,0.0,0.125,0.0,0.125,0,25.126
decision_logits,92,0,q93_8559,0,ABDC,options,16,18,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.00819710075226409,0.0017600165386267574,23.125,23.125,0.0,0.009365902266016675,0.011926711219304652,0.0025608089532879776,27.75,27.5,-0.25,0.9553480035552416,0.9474560256477167,-0.007891977907524939,24.25,24.125,-0.125,0.02884900996510413,0.032420162380714455,0.003571152415610325,0.0017600165386267574,0.0,-0.007891977907524939,-0.25,0,25.693
decision_logits,92,0,q93_8559,0,ABDC,options,18,20,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.029037986814473445,0.022600902600836113,23.125,23.0,-0.125,0.009365902266016675,0.032904349838995484,0.023538447572978807,27.75,26.25,-1.5,0.9553480035552416,0.8486143671019304,-0.10673363645331124,24.25,24.0,-0.25,0.02884900996510413,0.08944329624460073,0.060594286279496604,0.022600902600836113,0.125,-0.10673363645331124,-1.5,0,26.262
decision_logits,92,0,q93_8559,0,ABDC,options,20,22,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,23.125,0.375,0.006437084213637333,0.00736960759610909,0.0009325233824717576,23.125,23.125,0.0,0.009365902266016675,0.00736960759610909,-0.0019962946699075843,27.75,28.0,0.25,0.9553480035552416,0.9652281143964045,0.009880110841162915,24.25,24.125,-0.125,0.02884900996510413,0.020032670411377088,-0.008816339553727043,0.0009325233824717576,0.375,0.009880110841162915,0.25,0,26.827
decision_logits,92,0,q93_8559,0,ABDC,options,22,24,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.5,-0.25,0.006437084213637333,0.006485608896938468,4.85246833011356e-05,23.125,22.75,-0.375,0.009365902266016675,0.00832768666636514,-0.0010382155996515353,27.75,27.5,-0.25,0.9553480035552416,0.9625497050984152,0.0072017015431735665,24.25,23.75,-0.5,0.02884900996510413,0.022636999338281043,-0.006212010626823087,4.85246833011356e-05,-0.25,0.0072017015431735665,-0.25,0,27.394
decision_logits,92,0,q93_8559,0,ABDC,options,24,26,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.0,-0.75,0.006437084213637333,0.02533310443697542,0.018896020223338087,23.125,22.625,-0.5,0.009365902266016675,0.047328469953587624,0.03796256768757095,27.75,25.5,-2.25,0.9553480035552416,0.8389172029471946,-0.116430800608047,24.25,23.25,-1.0,0.02884900996510413,0.08842122266224248,0.059572212697138346,0.018896020223338087,-0.75,-0.116430800608047,-2.25,0,27.961
decision_logits,92,0,q93_8559,0,ABDC,options,26,28,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.375,-0.375,0.006437084213637333,0.005006613514919066,-0.001430470698718267,23.125,22.875,-0.25,0.009365902266016675,0.008254510196221797,-0.0011113920697948775,27.75,27.625,-0.125,0.9553480035552416,0.9540916551526717,-0.00125634840256994,24.25,24.25,0.0,0.02884900996510413,0.03264722113618739,0.0037982111710832614,-0.001430470698718267,-0.375,-0.00125634840256994,-0.125,0,28.53
decision_logits,92,0,q93_8559,0,ABDC,instruction,0,2,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.0057043584358299725,-0.0007327257778073602,23.125,23.25,0.125,0.009365902266016675,0.009404897088850587,3.8994822833912646e-05,27.75,27.875,0.125,0.9553480035552416,0.9593255836201694,0.003977580064927766,24.25,24.25,0.0,0.02884900996510413,0.025565160855149927,-0.003283849109954204,-0.0007327257778073602,0.0,0.003977580064927766,0.125,0,29.094
decision_logits,92,0,q93_8559,0,ABDC,instruction,2,4,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.625,-0.125,0.006437084213637333,0.005043031970757518,-0.001394052242879815,23.125,23.125,0.0,0.009365902266016675,0.008314554079008706,-0.0010513481870079687,27.75,27.875,0.125,0.9553480035552416,0.9610317843848311,0.005683780829589424,24.25,24.25,0.0,0.02884900996510413,0.02561062956540276,-0.0032383803997013717,-0.001394052242879815,-0.125,0.005683780829589424,0.125,0,29.662
decision_logits,92,0,q93_8559,0,ABDC,instruction,4,6,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,23.0,0.25,0.006437084213637333,0.005710669322417837,-0.0007264148912194957,23.125,23.375,0.25,0.009365902266016675,0.008308974835841495,-0.0010569274301751794,27.75,28.125,0.375,0.9553480035552416,0.9603869115551457,0.00503890799990403,24.25,24.5,0.25,0.02884900996510413,0.025593444286594904,-0.0032555656785092264,-0.0007264148912194957,0.25,0.00503890799990403,0.375,0,30.231
decision_logits,92,0,q93_8559,0,ABDC,instruction,6,8,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.625,-0.125,0.006437084213637333,0.005025893594649504,-0.0014111906189878285,23.125,23.125,0.0,0.009365902266016675,0.008286297673774165,-0.0010796045922425099,27.75,27.875,0.125,0.9553480035552416,0.9577657880024862,0.0024177844472446086,24.25,24.375,0.125,0.02884900996510413,0.028922020729090094,7.301076398596312e-05,-0.0014111906189878285,-0.125,0.0024177844472446086,0.125,0,30.796
decision_logits,92,0,q93_8559,0,ABDC,instruction,8,10,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.75,0.0,0.006437084213637333,0.0057043584358299725,-0.0007327257778073602,23.125,23.25,0.125,0.009365902266016675,0.009404897088850587,3.8994822833912646e-05,27.75,27.875,0.125,0.9553480035552416,0.9593255836201694,0.003977580064927766,24.25,24.25,0.0,0.02884900996510413,0.025565160855149927,-0.003283849109954204,-0.0007327257778073602,0.0,0.003977580064927766,0.125,0,31.364
decision_logits,92,0,q93_8559,0,ABDC,instruction,10,12,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.005058253917423313,-0.0013788302962140196,23.125,23.375,0.25,0.009365902266016675,0.008339650826258064,-0.0010262514397586103,27.75,28.125,0.375,0.9553480035552416,0.9639325739596079,0.00858457040436622,24.25,24.375,0.125,0.02884900996510413,0.022669521296710758,-0.006179488668393372,-0.0013788302962140196,0.125,0.00858457040436622,0.375,0,31.929
decision_logits,92,0,q93_8559,0,ABDC,instruction,12,14,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.25,-0.5,0.006437084213637333,0.006404496493062503,-3.258772057482956e-05,23.125,22.75,-0.375,0.009365902266016675,0.010559229596236524,0.001193327330219849,27.75,27.25,-0.5,0.9553480035552416,0.9505115569967791,-0.004836446558462493,24.25,23.875,-0.375,0.02884900996510413,0.03252471691392168,0.003675706948817546,-3.258772057482956e-05,-0.5,-0.004836446558462493,-0.5,0,32.498
decision_logits,92,0,q93_8559,0,ABDC,instruction,14,16,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.375,-0.375,0.006437084213637333,0.005043031970757518,-0.001394052242879815,23.125,22.875,-0.25,0.009365902266016675,0.008314554079008706,-0.0010513481870079687,27.75,27.625,-0.125,0.9553480035552416,0.9610317843848311,0.005683780829589424,24.25,24.0,-0.25,0.02884900996510413,0.02561062956540276,-0.0032383803997013717,-0.001394052242879815,-0.375,0.005683780829589424,-0.125,0,33.065
decision_logits,92,0,q93_8559,0,ABDC,instruction,16,18,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,22.875,0.125,0.006437084213637333,0.007251061959395845,0.0008139777457585127,23.125,23.25,0.125,0.009365902266016675,0.010550232897785587,0.0011843306317689123,27.75,27.75,0.0,0.9553480035552416,0.9497017000110499,-0.005646303544191711,24.25,24.375,0.125,0.02884900996510413,0.03249700513176847,0.003647995166664336,0.0008139777457585127,0.125,-0.005646303544191711,0.0,0,33.634
decision_logits,92,0,q93_8559,0,ABDC,instruction,18,20,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,23.375,0.625,0.006437084213637333,0.004470931981846092,-0.0019661522317912404,23.125,23.875,0.75,0.009365902266016675,0.007371320658323132,-0.0019945816076935427,27.75,28.75,1.0,0.9553480035552416,0.9654524812692862,0.010104477714044546,24.25,25.0,0.75,0.02884900996510413,0.022705266090544466,-0.006143743874559664,-0.0019661522317912404,0.625,0.010104477714044546,1.0,0,34.205
decision_logits,92,0,q93_8559,0,ABDC,instruction,20,22,A,C,C,0,0,3,3,1500,63,9,20,18,1611,22.75,23.0,0.25,0.006437084213637333,0.006376880673224457,-6.02035404128759e-05,23.125,23.5,0.375,0.009365902266016675,0.010513698806661715,0.0011477965406450404,27.75,28.0,0.25,0.9553480035552416,0.9464130059334072,-0.008934997621834473,24.25,24.75,0.5,0.02884900996510413,0.03669641458670669,0.007847404621602556,-6.02035404128759e-05,0.25,-0.008934997621834473,0.25,0,34.771
