mode,sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,component,layer_start,layer_end,correct_answer,baseline_pred,knockout_pred,baseline_correct,knockout_correct,baseline_pred_source_index,knockout_pred_source_index,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_input_tokens,baseline_logit_A,knockout_logit_A,delta_logit_A,baseline_prob_A,knockout_prob_A,delta_prob_A,baseline_logit_B,knockout_logit_B,delta_logit_B,baseline_prob_B,knockout_prob_B,delta_prob_B,baseline_logit_C,knockout_logit_C,delta_logit_C,baseline_prob_C,knockout_prob_C,delta_prob_C,baseline_logit_D,knockout_logit_D,delta_logit_D,baseline_prob_D,knockout_prob_D,delta_prob_D,delta_prob_correct,delta_logit_correct,delta_prob_baseline_pred,delta_logit_baseline_pred,pred_changed,elapsed_sec_so_far
decision_logits,280,0,q281_617329,0,CBDA,audio,20,22,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,12.454
decision_logits,280,0,q281_617329,0,CBDA,audio,22,24,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.18981482856814735,-0.0017813887728700684,24.5,24.375,-0.125,0.5208125159995775,0.5159701992688638,-0.004842316730713669,22.5,22.5,0.0,0.0704843093659757,0.07912659280184775,0.008642283435872047,23.625,23.5,-0.125,0.21710695729342933,0.215088379361141,-0.0020185779322883235,-0.0020185779322883235,-0.125,-0.004842316730713669,-0.125,0,13.315
decision_logits,280,0,q281_617329,0,CBDA,audio,24,26,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,14.174
decision_logits,280,0,q281_617329,0,CBDA,audio,26,28,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.25,-0.25,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.375,-0.125,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.375,-0.25,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.25,-0.017561262839102643,-0.25,0,15.041
decision_logits,280,0,q281_617329,0,CBDA,question,0,2,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,15.902
decision_logits,280,0,q281_617329,0,CBDA,question,2,4,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.204085664877444,0.012489447536426584,24.5,24.375,-0.125,0.5208125159995775,0.4895760593273491,-0.031236456672228352,22.5,22.5,0.0,0.0704843093659757,0.07507892034621635,0.0045946109802406515,23.625,23.625,0.0,0.21710695729342933,0.2312593554489904,0.014152398155561074,0.014152398155561074,0.0,-0.031236456672228352,-0.125,0,16.764
decision_logits,280,0,q281_617329,0,CBDA,question,4,6,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.204085664877444,0.012489447536426584,24.5,24.375,-0.125,0.5208125159995775,0.4895760593273491,-0.031236456672228352,22.5,22.5,0.0,0.0704843093659757,0.07507892034621635,0.0045946109802406515,23.625,23.625,0.0,0.21710695729342933,0.2312593554489904,0.014152398155561074,0.014152398155561074,0.0,-0.031236456672228352,-0.125,0,17.627
decision_logits,280,0,q281_617329,0,CBDA,question,6,8,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,18.494
decision_logits,280,0,q281_617329,0,CBDA,question,8,10,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,19.358
decision_logits,280,0,q281_617329,0,CBDA,question,10,12,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,20.227
decision_logits,280,0,q281_617329,0,CBDA,question,12,14,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.19159621734101742,0.0,24.5,24.375,-0.125,0.5208125159995775,0.5208125159995775,0.0,22.5,22.375,-0.125,0.0704843093659757,0.0704843093659757,0.0,23.625,23.5,-0.125,0.21710695729342933,0.21710695729342933,0.0,0.0,-0.125,0.0,-0.125,0,21.089
decision_logits,280,0,q281_617329,0,CBDA,question,14,16,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.625,0.125,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.5,0.0,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.625,0.125,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.625,0.0,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,0.0,-0.017561262839102643,0.0,0,21.95
decision_logits,280,0,q281_617329,0,CBDA,question,16,18,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.18981482856814735,-0.0017813887728700684,24.5,24.375,-0.125,0.5208125159995775,0.5159701992688638,-0.004842316730713669,22.5,22.5,0.0,0.0704843093659757,0.07912659280184775,0.008642283435872047,23.625,23.5,-0.125,0.21710695729342933,0.215088379361141,-0.0020185779322883235,-0.0020185779322883235,-0.125,-0.004842316730713669,-0.125,0,22.814
decision_logits,280,0,q281_617329,0,CBDA,question,18,20,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.1680087687842112,-0.023587448556806223,24.5,24.5,0.0,0.5208125159995775,0.5175034403751011,-0.003309075624476354,22.5,22.5,0.0,0.0704843093659757,0.07003647467908582,-0.00044783468688988637,23.625,23.75,0.125,0.21710695729342933,0.24445131616160176,0.027344358868172436,0.027344358868172436,0.125,-0.003309075624476354,0.0,0,23.68
decision_logits,280,0,q281_617329,0,CBDA,question,20,22,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,24.543
decision_logits,280,0,q281_617329,0,CBDA,question,22,24,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,25.406
decision_logits,280,0,q281_617329,0,CBDA,question,24,26,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.19159621734101742,0.0,24.5,24.375,-0.125,0.5208125159995775,0.5208125159995775,0.0,22.5,22.375,-0.125,0.0704843093659757,0.0704843093659757,0.0,23.625,23.5,-0.125,0.21710695729342933,0.21710695729342933,0.0,0.0,-0.125,0.0,-0.125,0,26.265
decision_logits,280,0,q281_617329,0,CBDA,question,26,28,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,27.129
decision_logits,280,0,q281_617329,0,CBDA,options,0,2,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.20206568652812218,0.010469469187104757,24.5,24.25,-0.25,0.5208125159995775,0.4847303831708126,-0.03608213282876488,22.5,22.5,0.0,0.0704843093659757,0.08423351019383739,0.013749200827861685,23.625,23.5,-0.125,0.21710695729342933,0.2289704201072279,0.011863462813798575,0.011863462813798575,-0.125,-0.03608213282876488,-0.25,0,27.993
decision_logits,280,0,q281_617329,0,CBDA,options,2,4,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,28.857
decision_logits,280,0,q281_617329,0,CBDA,options,4,6,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.22297143310381826,0.031375215762800834,24.5,24.125,-0.375,0.5208125159995775,0.47203052758493513,-0.04878198841464232,22.5,22.375,-0.125,0.0704843093659757,0.0820266062074283,0.011542296841452596,23.625,23.375,-0.25,0.21710695729342933,0.22297143310381826,0.0058644758103889305,0.0058644758103889305,-0.25,-0.04878198841464232,-0.375,0,29.724
decision_logits,280,0,q281_617329,0,CBDA,options,6,8,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.375,-0.125,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.5,0.0,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.5,-0.125,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.125,-0.017561262839102643,-0.125,0,30.591
decision_logits,280,0,q281_617329,0,CBDA,options,8,10,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.204085664877444,0.012489447536426584,24.5,24.375,-0.125,0.5208125159995775,0.4895760593273491,-0.031236456672228352,22.5,22.5,0.0,0.0704843093659757,0.07507892034621635,0.0045946109802406515,23.625,23.625,0.0,0.21710695729342933,0.2312593554489904,0.014152398155561074,0.014152398155561074,0.0,-0.031236456672228352,-0.125,0,31.458
decision_logits,280,0,q281_617329,0,CBDA,options,10,12,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,32.324
decision_logits,280,0,q281_617329,0,CBDA,options,12,14,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.18981482856814735,-0.0017813887728700684,24.5,24.375,-0.125,0.5208125159995775,0.5159701992688638,-0.004842316730713669,22.5,22.5,0.0,0.0704843093659757,0.07912659280184775,0.008642283435872047,23.625,23.5,-0.125,0.21710695729342933,0.215088379361141,-0.0020185779322883235,-0.0020185779322883235,-0.125,-0.004842316730713669,-0.125,0,33.186
decision_logits,280,0,q281_617329,0,CBDA,options,14,16,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.25,-0.25,0.19159621734101742,0.22297143310381826,0.031375215762800834,24.5,24.0,-0.5,0.5208125159995775,0.47203052758493513,-0.04878198841464232,22.5,22.25,-0.25,0.0704843093659757,0.0820266062074283,0.011542296841452596,23.625,23.25,-0.375,0.21710695729342933,0.22297143310381826,0.0058644758103889305,0.0058644758103889305,-0.375,-0.04878198841464232,-0.5,0,34.054
decision_logits,280,0,q281_617329,0,CBDA,options,16,18,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,22.625,-0.875,0.19159621734101742,0.2333663481390866,0.04177013079806918,24.5,23.25,-1.25,0.5208125159995775,0.4359857365115692,-0.08482677948800826,22.5,21.75,-0.75,0.0704843093659757,0.09728156721025756,0.026797257844281858,23.625,22.625,-1.0,0.21710695729342933,0.2333663481390866,0.01625939084565728,0.01625939084565728,-1.0,-0.08482677948800826,-1.25,0,34.923
decision_logits,280,0,q281_617329,0,CBDA,options,18,20,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.21789499376181398,0.02629877642079656,24.5,24.125,-0.375,0.5208125159995775,0.4612837054135789,-0.05952881058599857,22.5,22.625,0.125,0.0704843093659757,0.10292630706279297,0.03244199769681727,23.625,23.375,-0.25,0.21710695729342933,0.21789499376181398,0.0007880364683846564,0.0007880364683846564,-0.25,-0.05952881058599857,-0.375,0,35.791
decision_logits,280,0,q281_617329,0,CBDA,options,20,22,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.25,-0.25,0.19159621734101742,0.21892008069443877,0.02732386335342135,24.5,24.125,-0.375,0.5208125159995775,0.5251619729311726,0.004349456931595164,22.5,22.0,-0.5,0.0704843093659757,0.06272165324797661,-0.007762656117999089,23.625,23.125,-0.5,0.21710695729342933,0.19319629312641193,-0.023910664167017398,-0.023910664167017398,-0.5,0.004349456931595164,-0.375,0,36.657
decision_logits,280,0,q281_617329,0,CBDA,options,22,24,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,22.25,-1.25,0.19159621734101742,0.2289704201072279,0.03737420276621048,24.5,23.0,-1.5,0.5208125159995775,0.4847303831708126,-0.03608213282876488,22.5,21.25,-1.25,0.0704843093659757,0.08423351019383739,0.013749200827861685,23.625,22.125,-1.5,0.21710695729342933,0.20206568652812218,-0.015041270765307146,-0.015041270765307146,-1.5,-0.03608213282876488,-1.5,0,37.522
decision_logits,280,0,q281_617329,0,CBDA,options,24,26,D,B,D,0,1,1,0,2250,63,5,30,18,2367,23.5,21.625,-1.875,0.19159621734101742,0.25827423919047227,0.06667802184945484,24.5,21.625,-2.875,0.5208125159995775,0.25827423919047227,-0.2625382768091052,22.5,20.75,-1.75,0.0704843093659757,0.10766472097987043,0.03718041161389472,23.625,22.0,-1.625,0.21710695729342933,0.3757868006391849,0.15867984334575558,0.15867984334575558,-1.625,-0.2625382768091052,-2.875,1,38.387
decision_logits,280,0,q281_617329,0,CBDA,options,26,28,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,22.875,-0.625,0.19159621734101742,0.17125136095376156,-0.02034485638725586,24.5,23.875,-0.625,0.5208125159995775,0.46550946257949094,-0.05530305342008651,22.5,22.125,-0.375,0.0704843093659757,0.08089341502593557,0.010409105659959866,23.625,23.375,-0.25,0.21710695729342933,0.2823457614408121,0.06523880414738276,0.06523880414738276,-0.25,-0.05530305342008651,-0.625,0,39.255
decision_logits,280,0,q281_617329,0,CBDA,instruction,0,2,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.25,-0.25,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.375,-0.125,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.375,-0.25,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,-0.25,-0.017561262839102643,-0.25,0,40.12
decision_logits,280,0,q281_617329,0,CBDA,instruction,2,4,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19159621734101742,0.0,24.5,24.5,0.0,0.5208125159995775,0.5208125159995775,0.0,22.5,22.5,0.0,0.0704843093659757,0.0704843093659757,0.0,23.625,23.625,0.0,0.21710695729342933,0.21710695729342933,0.0,0.0,0.0,0.0,0.0,0,40.987
decision_logits,280,0,q281_617329,0,CBDA,instruction,4,6,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.625,0.125,0.19159621734101742,0.20978633379821587,0.018190116457198452,24.5,24.5,0.0,0.5208125159995775,0.5032512531604748,-0.017561262839102643,22.5,22.625,0.125,0.0704843093659757,0.07717607924309332,0.006691769877117615,23.625,23.625,0.0,0.21710695729342933,0.20978633379821587,-0.007320623495213452,-0.007320623495213452,0.0,-0.017561262839102643,0.0,0,41.853
decision_logits,280,0,q281_617329,0,CBDA,instruction,6,8,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.375,-0.125,0.19159621734101742,0.19829724944649765,0.006701032105480231,24.5,24.375,-0.125,0.5208125159995775,0.539027809803825,0.01821529380424758,22.5,22.25,-0.25,0.0704843093659757,0.06437769130317961,-0.006106618062796096,23.625,23.375,-0.25,0.21710695729342933,0.19829724944649765,-0.018809707846931673,-0.018809707846931673,-0.25,0.01821529380424758,-0.125,0,42.722
decision_logits,280,0,q281_617329,0,CBDA,instruction,8,10,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.5,0.0,0.19159621734101742,0.19319629312641193,0.0016000757853945058,24.5,24.5,0.0,0.5208125159995775,0.5251619729311726,0.004349456931595164,22.5,22.375,-0.125,0.0704843093659757,0.06272165324797661,-0.007762656117999089,23.625,23.625,0.0,0.21710695729342933,0.21892008069443877,0.0018131234010094477,0.0018131234010094477,0.0,0.004349456931595164,0.0,0,43.589
decision_logits,280,0,q281_617329,0,CBDA,instruction,10,12,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.625,0.125,0.19159621734101742,0.204085664877444,0.012489447536426584,24.5,24.5,0.0,0.5208125159995775,0.4895760593273491,-0.031236456672228352,22.5,22.625,0.125,0.0704843093659757,0.07507892034621635,0.0045946109802406515,23.625,23.75,0.125,0.21710695729342933,0.2312593554489904,0.014152398155561074,0.014152398155561074,0.125,-0.031236456672228352,0.0,0,44.461
decision_logits,280,0,q281_617329,0,CBDA,instruction,12,14,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.25,-0.25,0.19159621734101742,0.17445547236334458,-0.017140744977672845,24.5,24.375,-0.125,0.5208125159995775,0.5373606853595279,0.016548169359950404,22.5,22.25,-0.25,0.0704843093659757,0.06417858168232721,-0.006305727683648496,23.625,23.5,-0.125,0.21710695729342933,0.22400526059480028,0.0068983033013709505,0.0068983033013709505,-0.125,0.016548169359950404,-0.125,0,45.329
decision_logits,280,0,q281_617329,0,CBDA,instruction,14,16,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.25,-0.25,0.19159621734101742,0.17445547236334458,-0.017140744977672845,24.5,24.375,-0.125,0.5208125159995775,0.5373606853595279,0.016548169359950404,22.5,22.25,-0.25,0.0704843093659757,0.06417858168232721,-0.006305727683648496,23.625,23.5,-0.125,0.21710695729342933,0.22400526059480028,0.0068983033013709505,0.0068983033013709505,-0.125,0.016548169359950404,-0.125,0,46.2
decision_logits,280,0,q281_617329,0,CBDA,instruction,16,18,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.75,0.25,0.19159621734101742,0.19829724944649765,0.006701032105480231,24.5,24.75,0.25,0.5208125159995775,0.539027809803825,0.01821529380424758,22.5,22.625,0.125,0.0704843093659757,0.06437769130317961,-0.006106618062796096,23.625,23.75,0.125,0.21710695729342933,0.19829724944649765,-0.018809707846931673,-0.018809707846931673,0.125,0.01821529380424758,0.25,0,47.07
decision_logits,280,0,q281_617329,0,CBDA,instruction,18,20,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.75,0.25,0.19159621734101742,0.1728947649112811,-0.01870145242973631,24.5,24.75,0.25,0.5208125159995775,0.469976697694034,-0.050835818305543456,22.5,22.875,0.375,0.0704843093659757,0.07207326089275755,0.0015889515267818455,23.625,24.25,0.625,0.21710695729342933,0.2850552765019273,0.06794831920849798,0.06794831920849798,0.625,-0.050835818305543456,0.25,0,47.938
decision_logits,280,0,q281_617329,0,CBDA,instruction,20,22,D,B,B,0,0,1,1,2250,63,5,30,18,2367,23.5,23.875,0.375,0.19159621734101742,0.215088379361141,0.02349216202012358,24.5,24.75,0.25,0.5208125159995775,0.5159701992688638,-0.004842316730713669,22.5,22.875,0.375,0.0704843093659757,0.07912659280184775,0.008642283435872047,23.625,23.75,0.125,0.21710695729342933,0.18981482856814735,-0.027292128725281972,-0.027292128725281972,0.125,-0.004842316730713669,0.25,0,48.809
