mode,sample_idx,evaluation_idx,identifier,option_permutation_idx,option_order,component,layer_start,layer_end,correct_answer,baseline_pred,knockout_pred,baseline_correct,knockout_correct,baseline_pred_source_index,knockout_pred_source_index,n_audio_tokens,n_instruction_tokens,n_question_tokens,n_options_tokens,n_other_text_tokens,n_input_tokens,baseline_logit_A,knockout_logit_A,delta_logit_A,baseline_prob_A,knockout_prob_A,delta_prob_A,baseline_logit_B,knockout_logit_B,delta_logit_B,baseline_prob_B,knockout_prob_B,delta_prob_B,baseline_logit_C,knockout_logit_C,delta_logit_C,baseline_prob_C,knockout_prob_C,delta_prob_C,baseline_logit_D,knockout_logit_D,delta_logit_D,baseline_prob_D,knockout_prob_D,delta_prob_D,delta_prob_correct,delta_logit_correct,delta_prob_baseline_pred,delta_logit_baseline_pred,pred_changed,elapsed_sec_so_far
decision_logits,120,0,q121_1227239,0,ACDB,question,26,28,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.902473593137392,-0.009948309335788497,25.125,25.25,0.125,0.07489615060892614,0.08394312029178666,0.00904696968286052,22.875,23.0,0.125,0.007893996196849419,0.008847539786057613,0.0009535435892081938,22.375,22.375,0.0,0.004787950721044098,0.0047357467847638,-5.220393628029788e-05,-0.009948309335788497,0.0,-0.009948309335788497,0.0,0,18.799
decision_logits,120,0,q121_1227239,0,ACDB,options,0,2,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.5,-0.125,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.125,0.0,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,22.875,0.0,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.375,0.0,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,-0.125,-0.010517012101086576,-0.125,0,19.37
decision_logits,120,0,q121_1227239,0,ACDB,options,2,4,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.90341279311904,-0.009009109354140454,25.125,25.25,0.125,0.07489615060892614,0.08403047949834631,0.009134328889420174,22.875,22.875,0.0,0.007893996196849419,0.007816052128665811,-7.7944068183608e-05,22.375,22.375,0.0,0.004787950721044098,0.004740675253948008,-4.7275467096089506e-05,-0.009009109354140454,0.0,-0.009009109354140454,0.0,0,19.944
decision_logits,120,0,q121_1227239,0,ACDB,options,4,6,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.5,-0.125,0.9124219024731804,0.902473593137392,-0.009948309335788497,25.125,25.125,0.0,0.07489615060892614,0.08394312029178666,0.00904696968286052,22.875,22.875,0.0,0.007893996196849419,0.008847539786057613,0.0009535435892081938,22.375,22.25,-0.125,0.004787950721044098,0.0047357467847638,-5.220393628029788e-05,-0.009948309335788497,-0.125,-0.009948309335788497,-0.125,0,20.515
decision_logits,120,0,q121_1227239,0,ACDB,options,6,8,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.5,-0.125,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.125,0.0,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,22.875,0.0,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.375,0.0,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,-0.125,-0.010517012101086576,-0.125,0,21.087
decision_logits,120,0,q121_1227239,0,ACDB,options,8,10,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.75,0.125,0.9124219024731804,0.9124219024731804,0.0,25.125,25.25,0.125,0.07489615060892614,0.07489615060892614,0.0,22.875,23.0,0.125,0.007893996196849419,0.007893996196849419,0.0,22.375,22.5,0.125,0.004787950721044098,0.004787950721044098,0.0,0.0,0.125,0.0,0.125,0,21.658
decision_logits,120,0,q121_1227239,0,ACDB,options,10,12,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.25,0.125,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,23.0,0.125,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.5,0.125,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,0.0,-0.010517012101086576,0.0,0,22.229
decision_logits,120,0,q121_1227239,0,ACDB,options,12,14,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.375,-0.25,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.0,-0.125,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,22.75,-0.125,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.25,-0.125,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,-0.25,-0.010517012101086576,-0.25,0,22.801
decision_logits,120,0,q121_1227239,0,ACDB,options,14,16,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.25,-0.375,0.9124219024731804,0.9008443318491964,-0.011577570623984013,25.125,24.875,-0.25,0.07489615060892614,0.08379157538527444,0.008895424776348304,22.875,22.75,-0.125,0.007893996196849419,0.010007476564007927,0.0021134803671585076,22.375,22.125,-0.25,0.004787950721044098,0.005356616201521199,0.0005686654804771011,-0.011577570623984013,-0.375,-0.011577570623984013,-0.375,0,23.374
decision_logits,120,0,q121_1227239,0,ACDB,options,16,18,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,26.5,-1.125,0.9124219024731804,0.8761690203273476,-0.03625288214583289,25.125,24.375,-0.75,0.07489615060892614,0.1046434668010389,0.029747316192112766,22.875,22.25,-0.625,0.007893996196849419,0.012497879849768008,0.004603883652918589,22.375,21.625,-0.75,0.004787950721044098,0.0066896330218455275,0.0019016823008014298,-0.03625288214583289,-1.125,-0.03625288214583289,-1.125,0,23.947
decision_logits,120,0,q121_1227239,0,ACDB,options,18,20,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.0,-0.625,0.9124219024731804,0.856112689513679,-0.05630921295950142,25.125,25.125,0.0,0.07489615060892614,0.1312891331158928,0.05639298250696666,22.875,22.5,-0.375,0.007893996196849419,0.00951055290415277,0.0016165567073033512,22.375,21.375,-1.0,0.004787950721044098,0.0030876244662753154,-0.0017003262547687823,-0.05630921295950142,-0.625,-0.05630921295950142,-0.625,0,24.521
decision_logits,120,0,q121_1227239,0,ACDB,options,20,22,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.875,0.25,0.9124219024731804,0.9239066041451116,0.011484701671931163,25.125,25.25,0.125,0.07489615060892614,0.06692756992661222,-0.007968580682313917,22.875,22.875,0.0,0.007893996196849419,0.006225233730834799,-0.00166876246601462,22.375,22.125,-0.25,0.004787950721044098,0.00294059219744152,-0.0018473585236025779,0.011484701671931163,0.25,0.011484701671931163,0.25,0,25.099
decision_logits,120,0,q121_1227239,0,ACDB,options,22,24,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,26.875,-0.75,0.9124219024731804,0.9129355191198146,0.0005136166466341852,25.125,24.375,-0.75,0.07489615060892614,0.07493831083065833,4.2160221732187586e-05,22.875,22.125,-0.75,0.007893996196849419,0.007898439851527347,4.443654677927997e-06,22.375,21.5,-0.875,0.004787950721044098,0.004227730197999848,-0.0005602205230442496,0.0005136166466341852,-0.75,0.0005136166466341852,-0.75,0,25.674
decision_logits,120,0,q121_1227239,0,ACDB,options,24,26,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,24.75,-2.875,0.9124219024731804,0.8653767429701688,-0.04704515950301169,25.125,22.5,-2.625,0.07489615060892614,0.09121003766292757,0.016313887054001427,22.875,21.0,-1.875,0.007893996196849419,0.020351710310873343,0.012457714114023924,22.375,21.125,-1.25,0.004787950721044098,0.02306150905603031,0.01827355833498621,-0.04704515950301169,-2.875,-0.04704515950301169,-2.875,0,26.247
decision_logits,120,0,q121_1227239,0,ACDB,options,26,28,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,26.875,-0.75,0.9124219024731804,0.8966740261628443,-0.01574787631033614,25.125,24.5,-0.625,0.07489615060892614,0.08340367653200607,0.008507525923079934,22.875,22.375,-0.5,0.007893996196849419,0.009961148652574829,0.0020671524557254097,22.375,22.375,0.0,0.004787950721044098,0.009961148652574829,0.005173197931530731,-0.01574787631033614,-0.75,-0.01574787631033614,-0.75,0,26.823
decision_logits,120,0,q121_1227239,0,ACDB,instruction,0,2,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.375,-0.25,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.0,-0.125,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,22.75,-0.125,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.25,-0.125,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,-0.25,-0.010517012101086576,-0.25,0,27.395
decision_logits,120,0,q121_1227239,0,ACDB,instruction,2,4,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.9124219024731804,0.0,25.125,25.125,0.0,0.07489615060892614,0.07489615060892614,0.0,22.875,22.875,0.0,0.007893996196849419,0.007893996196849419,0.0,22.375,22.375,0.0,0.004787950721044098,0.004787950721044098,0.0,0.0,0.0,0.0,0.0,0,27.969
decision_logits,120,0,q121_1227239,0,ACDB,instruction,4,6,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.9124219024731804,0.0,25.125,25.125,0.0,0.07489615060892614,0.07489615060892614,0.0,22.875,22.875,0.0,0.007893996196849419,0.007893996196849419,0.0,22.375,22.375,0.0,0.004787950721044098,0.004787950721044098,0.0,0.0,0.0,0.0,0.0,0,28.543
decision_logits,120,0,q121_1227239,0,ACDB,instruction,6,8,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.90341279311904,-0.009009109354140454,25.125,25.25,0.125,0.07489615060892614,0.08403047949834631,0.009134328889420174,22.875,22.875,0.0,0.007893996196849419,0.007816052128665811,-7.7944068183608e-05,22.375,22.375,0.0,0.004787950721044098,0.004740675253948008,-4.7275467096089506e-05,-0.009009109354140454,0.0,-0.009009109354140454,0.0,0,29.117
decision_logits,120,0,q121_1227239,0,ACDB,instruction,8,10,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.5,-0.125,0.9124219024731804,0.9028429064190115,-0.009578996054168898,25.125,25.125,0.0,0.07489615060892614,0.08397747177803522,0.009081321169109077,22.875,22.75,-0.125,0.007893996196849419,0.007811121642636853,-8.287455421256574e-05,22.375,22.375,0.0,0.004787950721044098,0.005368500160316437,0.0005805494392723395,-0.009578996054168898,-0.125,-0.009578996054168898,-0.125,0,29.69
decision_logits,120,0,q121_1227239,0,ACDB,instruction,10,12,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.625,0.0,0.9124219024731804,0.9019048903720939,-0.010517012101086576,25.125,25.25,0.125,0.07489615060892614,0.08389022269455977,0.008994072085633631,22.875,23.0,0.125,0.007893996196849419,0.008841964420328712,0.0009479682234792928,22.375,22.5,0.125,0.004787950721044098,0.005362922513017606,0.0005749717919735081,-0.010517012101086576,0.0,-0.010517012101086576,0.0,0,30.263
decision_logits,120,0,q121_1227239,0,ACDB,instruction,12,14,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.375,-0.25,0.9124219024731804,0.9028429064190115,-0.009578996054168898,25.125,25.0,-0.125,0.07489615060892614,0.08397747177803522,0.009081321169109077,22.875,22.625,-0.25,0.007893996196849419,0.007811121642636853,-8.287455421256574e-05,22.375,22.25,-0.125,0.004787950721044098,0.005368500160316437,0.0005805494392723395,-0.009578996054168898,-0.25,-0.009578996054168898,-0.25,0,30.838
decision_logits,120,0,q121_1227239,0,ACDB,instruction,14,16,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.875,0.25,0.9124219024731804,0.922672120329774,0.010250217856593524,25.125,25.25,0.125,0.07489615060892614,0.06683814421896644,-0.008058006389959696,22.875,22.875,0.0,0.007893996196849419,0.0062169158443158255,-0.0016770803525335935,22.375,22.5,0.125,0.004787950721044098,0.004272819606943991,-0.0005151311141001064,0.010250217856593524,0.25,0.010250217856593524,0.25,0,31.412
decision_logits,120,0,q121_1227239,0,ACDB,instruction,16,18,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,28.0,0.375,0.9124219024731804,0.9235450036730126,0.011123101199832175,25.125,25.375,0.25,0.07489615060892614,0.0669013756762699,-0.00799477493265624,22.875,23.0,0.125,0.007893996196849419,0.006222797286018952,-0.001671198910830467,22.375,22.375,0.0,0.004787950721044098,0.0033308233646985996,-0.0014571273563454981,0.011123101199832175,0.375,0.011123101199832175,0.375,0,31.988
decision_logits,120,0,q121_1227239,0,ACDB,instruction,18,20,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.5,-0.125,0.9124219024731804,0.8986541191046853,-0.013767783368495157,25.125,25.125,0.0,0.07489615060892614,0.08358785386558105,0.008691703256654915,22.875,23.0,0.125,0.007893996196849419,0.009983145498211138,0.0020891493013617188,22.375,22.75,0.375,0.004787950721044098,0.0077748815315226046,0.002986930810478507,-0.013767783368495157,-0.125,-0.013767783368495157,-0.125,0,32.562
decision_logits,120,0,q121_1227239,0,ACDB,instruction,20,22,A,A,A,1,1,0,0,1500,63,10,17,18,1609,27.625,27.75,0.125,0.9124219024731804,0.902473593137392,-0.009948309335788497,25.125,25.375,0.25,0.07489615060892614,0.08394312029178666,0.00904696968286052,22.875,23.125,0.25,0.007893996196849419,0.008847539786057613,0.0009535435892081938,22.375,22.5,0.125,0.004787950721044098,0.0047357467847638,-5.220393628029788e-05,-0.009948309335788497,0.125,-0.009948309335788497,0.125,0,33.139
